level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
265,239946,222354,1,Whatsapp,,"['medium', 'send', 'problem', 'solve', 'problem', 's']",2019-05-01,118941,media sending problems please solve my problem whatsp,1,medium sending problem please solve my problem whats,Sanjay Kumar,,,"[0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.036743092298647834, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.04291593180482068, 0.026455026455026443, 0.026455026455026443, 0.06349206349206347, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]"
266,239947,222355,1,Whatsapp,,"['crash', 'every_single', 'time', 'play', 'audio']",2019-05-02,118942,Crashes every single time when I play any audio,2,crash every single time when i play any audio,Freestyle Graphics!,,,"[0.07445887445887449, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03809523809523811, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.040115440115440125, 0.025974025974025983, 0.03001443001443003, 0.025974025974025983, 0.025974025974025983, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
267,239951,222359,1,Whatsapp,,"['having_trouble', 'not', 'deinstall', 'application']",2019-05-02,118943,im having trouble on my whatsapp i cant reinstall the app,1,i having trouble on my whatsit i can not deinstall the application,khumo Molale,,,"[0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.036075036075036086, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.04213564213564213, 0.02597402597402598, 0.027994227994228002, 0.04213564213564214, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144]"
268,239956,222364,1,Whatsapp,,"['last', 'updating', 'be', 'worst', 'delay', 'notification']",2019-05-08,118950,last updation is worst.. delayed inbox notification ..,1,last updating is worst delayed into notification,Rahul Sam,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03203463203463205, 0.025974025974025983, 0.04415584415584418, 0.03405483405483407, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.04011544011544012, 0.025974025974025983, 0.025974025974025983, 0.034054834054834074, 0.027994227994228005, 0.025974025974025983, 0.03001443001443003, 0.025974025974025983, 0.03001443001443002, 0.040115440115440125, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03405483405483407, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
269,239958,222366,1,Whatsapp,,"['stick', 'not', 'send', 'photo']",2019-05-08,118954,"stuck, cant sent some photos",2,stuck can not sent some photo,Gibson Mathew,,,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.04372566636717581, 0.026954177897574125, 0.026954177897574125, 0.043725666367175814, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.04162923030847559, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.031147050014974545, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125]"
270,239960,222368,1,Whatsapp,,"['not', 'send', 'audio', 'file', 'anyone', 'nokia_plus', 'read', 'comment', 'response']",2019-05-07,118955,I can't send audio files to anyone from my nokia 3.1 plus please read my comment and response me,1,i can not send audio file to anyone from my nokia plus please read my comment and response me,maqsood Qureshi,,,"[0.03675856307435255, 0.03285992759676971, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.03480924533556114, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.03675856307435254, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.027011974380395435, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02701197438039544, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.038707880813143976, 0.02506265664160401, 0.04455583402951825, 0.04455583402951825, 0.02701197438039544, 0.02506265664160401, 0.046505151768309674, 0.027011974380395435, 0.02506265664160401, 0.02506265664160401]"
271,239961,222369,1,Whatsapp,,"['input', 'phone', 'number', 'verification', 'create', 'aps', 'support', 'password', 'need', 'top', 'everytime', 'bad', 'practice']",2019-05-08,118956,"Why to input phone number verifiation, create your apps to support password. No need of otp everytime, a bad practice.",1,why to input phone number verification create your aps to support password no need of top everytime a bad practice,Kapilmuni Sadhubaba,,,"[0.024213075060532684, 0.04869518428840463, 0.024213075060532684, 0.05434490180252892, 0.031746031746031744, 0.031746031746031744, 0.024213075060532684, 0.02609631423190745, 0.031746031746031744, 0.024213075060532684, 0.027979553403282214, 0.037395749260156035, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02609631423190745, 0.039278988431530805, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.039278988431530805, 0.02609631423190745, 0.02609631423190745, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.033629270917406515, 0.024213075060532684, 0.03174603174603175, 0.024213075060532684]"
272,239963,222371,1,Whatsapp,,"['not', 'able', 'verify', 'number']",2019-05-06,118959,not able to verify my number.,1,not able to verify my number,Swapnil Gajpure,,,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.041629230308475595, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125]"
273,239964,222372,1,Whatsapp,,"['call', 'person', 'not', 'hear', 'voice', 'properly', 'call', 'show', 'message', 'recollect']",2019-05-07,118961,When I call to some one other person can't hear my voice properly and during call showing a message reconnecting by and by,1,when i call to some one other person can not hear my voice properly and during call showing a message recollecting by and by,Zohaib Hussain shaikh,,,"[0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.033068783068783074, 0.031216931216931216, 0.025661375661375663, 0.02380952380952381, 0.03306878306878307, 0.02380952380952381, 0.03492063492063492, 0.02380952380952381, 0.027513227513227514, 0.02380952380952381, 0.038624338624338624, 0.025661375661375666, 0.02380952380952381, 0.057142857142857155, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.025661375661375663, 0.03492063492063493, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.027513227513227514, 0.02380952380952381, 0.02380952380952381, 0.046031746031746035, 0.057142857142857155, 0.02380952380952381, 0.02380952380952381]"
274,239965,222373,1,Whatsapp,,"['late', 'update', 'not', 'working_properly', 'old', 'version', 'good']",2019-05-08,118958,latest updates are not working properly. old version was good.,5,latest update are not working properly old version was good,M.K. Kannan,,,"[0.02701197438039544, 0.02701197438039544, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.027011974380395435, 0.025062656641604012, 0.036758563074352546, 0.028961292119186858, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.03480924533556114, 0.044555834029518245, 0.025062656641604012, 0.03870788081314398, 0.025062656641604012, 0.03091060985797828, 0.04260651629072682, 0.025062656641604012, 0.040657198551935406, 0.025062656641604012, 0.038707880813143976, 0.027011974380395435]"
275,239970,222378,1,Whatsapp,,"['not', 'open', 'pic', 'video']",2019-05-02,118967,Can not open pics or videos.,5,can not open pic or video,Pieter Michau,,,"[0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04029304029304031, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.05311355311355314, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
276,239974,222382,1,Whatsapp,,"['time', 'temporary', 'base', 'wil', 'automatically', 'stop']",2019-05-02,118968,after some time. it will temporary baned. it wil automatically stop.,2,after some time it will temporary based it wil automatically stop,Pradeep Rathore,,,"[0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.06717687074829927, 0.02749433106575961, 0.043367346938775475, 0.02749433106575961, 0.025510204081632626, 0.025510204081632626, 0.03344671201814056, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.027494331065759613, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.027494331065759613, 0.029478458049886594, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.03146258503401358, 0.025510204081632626, 0.025510204081632626, 0.027494331065759613, 0.025510204081632626, 0.02749433106575961, 0.025510204081632626]"
277,239978,222386,1,Whatsapp,,"['time', 'waste', 'also', 'fake_news', 'update', 'video', 'call', 'time']",2019-05-07,118975,time wasting and Also fake news update any one video call and any time,2,time wasting and also fake news update any one video call and any time,kabir verane,,,"[0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.0562281409739037, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02609631423190745, 0.03551251008878127, 0.027979553403282214, 0.024213075060532684, 0.04304546677428033, 0.024213075060532684, 0.024213075060532684, 0.04304546677428033, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.033629270917406515, 0.05811138014527846, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684]"
278,239981,222389,1,Whatsapp,,"['hate', 'new', 'update', 'give', 'reply', 'notification', 'bar', 'annoying']",2019-05-04,118978,i hate this new update giving replies from notification bar annoying me👆,1,i hate this new update giving reply from notification bar annoying me,Bilal Sheikh,,,"[0.045703338806787064, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.059113300492610835, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.028461959496442247, 0.03804050355774491, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.032293377120963314, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.032293377120963314, 0.024630541871921173, 0.038040503557744916, 0.024630541871921173, 0.03804050355774492, 0.026546250684181708]"
279,239982,222390,1,Whatsapp,,"['day', 'be', 'application', 'not', 'working_properly', 'be', 'application', 'be', 'get', 'slow', 'last', 'update']",2019-05-07,118974,Now a days what's app not working properly what's app is getting slow after last update....,2,now a day what is application not working properly what is application is getting slow after last update,umer ijaz,,,"[0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.03362927091740651, 0.027979553403282214, 0.03551251008878127, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.039278988431530805, 0.024213075060532684, 0.024213075060532684, 0.04116222760290557, 0.026096314231907447, 0.031746031746031744, 0.04116222760290556, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02609631423190745, 0.03551251008878127, 0.024213075060532684, 0.05811138014527846, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684]"
