index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
222034,224844,203371,Snapchat,Jesse Elleh,"May 19, 2019",3,i want an update that allows for recovery of my eye only pascoe,i want an update that allows for recovery of my eye only passcode,0,"['want', 'update', 'allow', 'recovery', 'eye', 'pascoe']",0.003818239952859
232073,234963,502105,Amazon Shopping,Sarabeth Reinker,"February 3, 2019",4,i love shopping on amazon and the application is pretty good only problem is that occasionally when i try to add something to my cart or buy my cart now on the application my cart doe neither no mater how hard i press on my phone also sometimes have problem when trying to see a picture larger after clicking on my cart i suddenly get a message that image is not available other than that i am really happy with amazon i especially love amazon smile i wish they would incorporate amazon smile into an application thank you,I love shopping on Amazon & the app is pretty good. Only problem is that occasionally when I try to add something to my cart or buy it now on the mobile app it does neither no mater how hard I press on my phone. Also sometimes have problems when trying to see a picture larger. After clicking on it I suddenly get a message that image isn't available. Other than that I'm really happy with Amazon. I especially love Amazon Smile. I wish they would incorporate it into an app. Thank you.,1,"['love', 'shopping', 'amazon', 'application', 'be', 'pretty', 'good', 'problem', 'be', 'occasionally', 'try', 'add', 'something', 'cart', 'buy', 'cart', 'application', 'cart', 'doe', 'mater', 'hard', 'press', 'phone', 'also', 'sometimes', 'have', 'problem', 'try', 'see', 'picture', 'large', 'clicking', 'cart', 'suddenly', 'get', 'message', 'image', 'be', 'not', 'available', 'really', 'happy', 'amazon', 'especially', 'love', 'amazon_smile', 'wish', 'would', 'incorporate', 'amazon_smile', 'application', 'thank']",0.003828569494027
2558,2720,317509,Facebook,Shary Rubin,"March 12, 2019",3,overall i think you are corporate bastard with zero moral or ethic in your pursuit of never ending profit generated on the back of horde of working poor employee but it u a handy way for me to get news,overall i think you are corporate bastards with zero morals or ethics in your pursuit of never ending profits generated on the backs of hordes of working poor employees. but it us a handy way for me to get news! 😄,0,"['overall', 'think', 'corporate', 'bastard', 'moral', 'ethic', 'pursuit', 'never', 'end', 'profit', 'generate', 'back', 'horde', 'work', 'poor', 'employee', 'handy', 'way', 'get', 'news']",0.003832618649146
208394,211058,389019,Microsoft Outlook,Osupaan,"May 21, 2019",3,why would you do this to an application that was perfect no longer getting mail and doe show current mail deducting star a else i can not post this review it seems,Why would you do this to an app that was perfect! No longer getting emails... and doesnt show current mails deducting stars as else i cant post this review it seems,1,"['would', 'do', 'application', 'perfect', 'longer', 'get', 'mail', 'doe', 'show', 'current', 'mail', 'deduct', 'star', 'else', 'not', 'post', 'review', 'seem']",0.003838803635673
255769,258929,7833,WhatsApp Messenger,shailesh kale,"February 20, 2019",4,in group chat you have to hide the number of other people only share number with which admin saved in thier contractor egrinif someone having privacy of sharing number off then higher number not show in any groupie his changed setting from on from off then higher name will show in group chat but name showing is mandatory,"In group chat you have to hide the numbers of other people's,only share numbers with which admin saved in thier contact,for e.g.if someone having privacy of sharing number off then his/her number not show in any group,if he/she changed setting from on from off then his/her name will show in group chat. but name showing is mandatory",0,"['group', 'have', 'hide', 'number', 'people', 'share', 'number', 'admin', 'save', 'thi', 'contractor', 'egrinif', 'someone', 'have', 'privacy', 'sharing', 'number', 'high', 'number', 'not', 'show', 'groupie', 'change', 'set', 'high', 'name', 'show', 'group', 'chat', 'name', 'showing', 'be', 'mandatory']",0.003845359961759
179026,181359,233140,Facebook,Grace Robinson,"May 3, 2019",4,i love this application this application is awesome the video quality voice call and all stupid,"I love this app, it's awesome! the video quality, voice call and all.. dope!",0,"['love', 'application', 'application', 'be', 'awesome', 'video', 'quality', 'voice', 'call', 'stupid']",0.003846628114127
247929,250982,514315,Snapchat,Dave Camille,"February 28, 2019",4,i think snapshot has worked on the camera quality for android device high end device,I think snapchat has worked on the camera quality for android devices (high end devices),0,"['think', 'snapshot', 'work', 'camera', 'quality', 'android', 'device', 'high', 'end', 'device']",0.003904080900726
90,104,518479,Amazon Shopping,steve bunnell,"March 2, 2019",3,tech support suck hire people in our country so we can understand people no more chinese or india,tech SUPPORT sucks. hire people in our country so we can understand them. no more Chinese or India.,0,"['tech_support', 'suck', 'hire', 'people', 'country', 'understand', 'people', 'chinese', 'india']",0.00390953701265
190986,193457,369024,Maps - Navigate & Explore,Rustemkhan Zharkeyev,"May 23, 2019",4,please add nearest emergency stop where broken flat tire car or car with for some emergency reason need to stop car can not stop everywhere and at emergency situation driver might panic and stop at heavy traffic road,"please add nearest emergency stop, where broken, flat tire cars, or car with for some emergency reasons needs to stop. cars cannot stop everywhere and at emergency situation drivers might panic and stop at heavy traffic road.",0,"['add', 'near', 'emergency', 'stop', 'break', 'flat', 'tire', 'car', 'car', 'emergency', 'reason', 'need', 'stop', 'car', 'not', 'stop', 'everywhere', 'emergency', 'situation', 'driver', 'may', 'panic', 'stop', 'heavy', 'traffic', 'road']",0.00391906502684
85661,86688,63840,WhatsApp Messenger,Adedoyin Julius Adebomi,"March 2, 2019",3,i can not send multiple message to people,I can't send multiple messages to 10 people,1,"['not', 'send', 'multiple', 'message', 'people']",0.003923068209436
68102,68967,142767,Snapchat,,"March 15, 2019",4,i love the application hate the new update tho should change instead of making noise while sending should of kept the new update tho silence,i love the app hate the new update tho should change instead of making noise while sending should of kept it silence,1,"['love', 'application', 'hate', 'new', 'update', 'tho', 'change', 'instead', 'make', 'noise', 'send', 'keep', 'new', 'update', 'tho', 'silence']",0.003935386205239
232181,235071,502219,Amazon Shopping,Kymberlie Matthews,"February 16, 2019",4,canon live if living is without prime except i returned a phone the proper way for a refund and could not reach anyone at prime had the tracking number and no one at amazon would help me once so i am scared to order electronics and square trade is not worth the paper it is written on,canttttt live if living is without prime except I returned a phone the proper way for a refund and could not reach anyone at prime had the tracking number and no one at Amazon would help me once so I'm scared to order electronics and square trade isn't worth the paper it's written on.,0,"['canon', 'live', 'living', 'be', 'prime', 'return', 'phone', 'proper', 'way', 'refund', 'could', 'not', 'reach', 'anyone', 'prime', 'tracking', 'number', 'amazon', 'would', 'help', 'scared', 'order', 'electronic', 'square', 'trade', 'be', 'not', 'worth', 'paper', 'be', 'write']",0.003960714165459
82327,83337,54833,WhatsApp Messenger,Ramesh Nalawade,"March 19, 2019",4,i could not send message more than five person at a time,I coud not send message more than five person at a time.,1,"['could', 'not', 'send', 'message', 'person', 'time']",0.003971378297292
163921,165903,35481,WhatsApp Messenger,Jonathan Alvarez,"April 12, 2019",3,give me the option to manually download photo to my device,give me the option to manually download photos to my device.,0,"['give', 'option', 'manually', 'download', 'photo', 'device']",0.003977432440412
33911,34353,169379,Maps - Navigate & Explore,Chris Whitecotton,"March 1, 2019",3,you used to be able to long press an address to copy to clipboard now an address to copy to clipboard brings up a sharing menu where you have to find copy to clipboard in the list there is already a share button directly above the address stop fixing thing goole and concentrate on actually making an application better,"You used to be able to long press an address to copy to clipboard, now it brings up a sharing menu, where you have to find ""copy to clipboard"" in the list... there is already a share button directly above the address... STOP ""fixing"" things google, and concentrate on ACTUALLY making an app better...",0,"['use', 'able', 'long', 'press', 'address', 'copy', 'clipboard', 'address', 'copy', 'clipboard', 'bring', 'sharing', 'menu', 'have', 'find', 'copy', 'clipboard', 'list', 'be', 'already', 'share', 'button', 'directly', 'address', 'stop', 'fix', 'thing', 'goole', 'concentrate', 'actually', 'make', 'application', 'better']",0.0039943805125
147993,149800,101526,Snapchat,Pranav Malhotra,"April 4, 2019",4,excellent application using it for a long long time after the update it is not possible to move photo from camera roll to my eye only hence we can not keep screenshots in my eye only would recommend to roll back on this,"Excellent app using it for a long, long time. After the update it is not possible to move photos from camera roll to my eyes only. Hence we can't keep screenshots in my eyes only. Would recommend to roll back on this",1,"['excellent', 'application', 'use', 'long', 'long', 'time', 'update', 'be', 'not', 'possible', 'move', 'photo', 'camera_roll', 'eye', 'hence', 'not', 'keep', 'screenshot', 'eye', 'would', 'recommend', 'roll']",0.00399849789199
51971,52673,463393,Microsoft Outlook,Arnab Bhattacharya,"March 25, 2019",4,application has suddenly stopped working,app has suddenly stopped working,1,"['application', 'suddenly', 'stopped_working']",0.004008667049036
83484,84497,58320,WhatsApp Messenger,Mousumi Ghosh,"March 15, 2019",3,i want the crop system better than ever because it is difficult to crop the picture better than ever,I want the crop system better than ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! because it is difficult to crop the picture better than ever...,1,"['want', 'crop', 'system', 'better', 'ever', 'be', 'difficult', 'crop', 'picture', 'better', 'ever']",0.004023418303239
154381,156256,96363,Snapchat,Blea Blea,"April 8, 2019",3,eh its to lay,ehh its to laggy,1,['lay'],0.004029393402018
