level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
1090,101113,83521,1,Whatsapp,,"['not', 'satisfied', 'not', 'receive', 'video', 'clipsandsende', 'video', 'clip', 'mobile']",2019-03-08,63534,Iam not satisfied not receiving video clips&sending video clip from my WhatsApp mobile no,1,am not satisfied not receiving video clipsandsending video clip from my whatsit mobile no,Navaraj Gowda,,,"[0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.037395749260156035, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.05434490180252893, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03739574926015604, 0.024213075060532687, 0.026096314231907454, 0.02609631423190745, 0.041162227602905575, 0.031746031746031744, 0.037395749260156035, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.02986279257465698, 0.05057842345977938, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.039278988431530805, 0.024213075060532687]"
1091,101114,83522,1,Whatsapp,,"['application', 'be', 'not', 'show', 'status', 'viewer', 'properly']",2019-03-03,63535,This app is not showing my status viewers properly,1,this application is not showing my status viewer properly,PAVITHRA NARAYANI,,,"[0.04336734693877548, 0.025510204081632633, 0.03741496598639453, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03939909297052152, 0.05725623582766437, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
1092,101115,83523,1,Whatsapp,,"['have', 'not', 'get', 'message', 'confirmation', 'phone', 'number', 'be', 'take', 'forever']",2019-03-04,63536,haven't gotten the messsage for confirmation of my phone number. why is it taking forever,1,have not gotten the message for confirmation of my phone number why is it taking forever,Christiana Chinyere,,,"[0.024630541871921173, 0.032293377120963314, 0.02846195949644225, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.026546250684181708, 0.024630541871921173, 0.038040503557744916, 0.024630541871921173, 0.024630541871921173, 0.03420908593322386, 0.024630541871921173, 0.03420908593322386, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708, 0.041871921182266, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.04761904761904761, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.03612479474548439]"
1093,101117,83525,1,Whatsapp,,"['optimize', 'send', 'video', 'feature', 'send', 'time', 'video', 'fail', 'fix', 'minor', 'tv']",2019-03-07,63539,"can optimize a send videos feature ? i send 3 times videos and failed all, please fix this minor tks",2,can optimize a send video feature i send time video and failed all please fix this minor tv,Kurniawan Ade Yulianto,,,"[0.02341920374707259, 0.030705178246161844, 0.028883684621389533, 0.02341920374707259, 0.02341920374707259, 0.032526671870934165, 0.02524069737184491, 0.02341920374707259, 0.02341920374707259, 0.05620608899297423, 0.02341920374707259, 0.03981264637002341, 0.03981264637002341, 0.02341920374707259, 0.02341920374707259, 0.02341920374707259, 0.02341920374707259, 0.06167056986729118, 0.02524069737184491, 0.04709862086911266, 0.02341920374707259, 0.02341920374707259, 0.02341920374707259, 0.02341920374707259, 0.02524069737184491, 0.025240697371844905, 0.02341920374707259, 0.02341920374707259, 0.025240697371844905, 0.02524069737184491, 0.02341920374707259, 0.02524069737184491, 0.025240697371844905, 0.03981264637002341, 0.02341920374707259]"
1094,101119,83527,1,Whatsapp,,"['use', 'application', 'work', 'communication', 'monday', 'add', 'ability', 'custom', 'mute', 'time', 'hour', 'be', 'short', 'week', 'be', 'long', 'add', 'custom', 'mute', 'time', 'star', 'be']",2019-03-08,63541,I use this app for work communication. but only monday to Friday. please add the ability to custom mute times! 8 hours is too short and 1 week is too long. add custom mute times and 5 stars it is.,1,i use this application for work communication but only monday to friday please add the ability to custom mute time hour is too short and week is too long add custom mute time and star it is,,,,"[0.020703933747412, 0.020703933747412, 0.020703933747412, 0.022314239705544046, 0.020703933747412, 0.02231423970554405, 0.020703933747412, 0.06257188865884518, 0.020703933747412, 0.031976075454336304, 0.033586381412468364, 0.022314239705544046, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.02553485162180814, 0.020703933747412, 0.030365769496204276, 0.022314239705544046, 0.05452035886818495, 0.020703933747412, 0.02714515757994018, 0.022314239705544046, 0.05935127674258109, 0.02714515757994018, 0.020703933747412, 0.02231423970554405, 0.03519668737060041, 0.020703933747412, 0.036806993328732454, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.036806993328732454, 0.07384403036576949]"
1095,101122,83530,1,Whatsapp,,"['update', 'hide', 'display', 'picture', 'unwanted', 'save', 'contact']",2019-03-08,63544,update WhatsApp so that we can hide display picture from unwanted saved Contacts,2,update whatsit so that we can hide display picture from unwanted saved contact,A Google User,,,"[0.025510204081632678, 0.06122448979591845, 0.027494331065759665, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.03543083900226761, 0.03741496598639459, 0.027494331065759662, 0.027494331065759662, 0.029478458049886653, 0.025510204081632678, 0.03939909297052159, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.04138321995464856, 0.025510204081632678, 0.027494331065759662, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.029478458049886653, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678, 0.027494331065759662, 0.025510204081632678, 0.027494331065759662, 0.025510204081632678, 0.025510204081632678, 0.025510204081632678]"
1096,101123,83531,1,Whatsapp,,"['new', 'update', 'mess', 'everything', 'unable', 'send', 'message', 'delete', 'stuff', 'help']",2019-03-06,63546,The new update has messed up everything... I'm unable to send messages delete stuff... Please help me...,1,the new update has messed up everything i am unable to send message delete stuff please help me,Secret LoGuN,,,"[0.02506265664160402, 0.040657198551935406, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.04455583402951826, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.038707880813143976, 0.027011974380395442, 0.02506265664160402, 0.0562517404622668, 0.02506265664160402, 0.02506265664160402, 0.042606516290726835, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.04455583402951826, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402]"
1097,101130,83538,1,Whatsapp,,"['have', 'sum', 'bug', 'fix', 's', 'application', 'status', 'not', 'working_properly']",2019-03-05,63554,having sum bug to fix about whats app status they are not working properly,3,having sum bug to fix about whats application status they are not working properly,Dharmik Vegad,,,"[0.02463054187192117, 0.02463054187192117, 0.038040503557744916, 0.026546250684181705, 0.02463054187192117, 0.036124794745484384, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.0265462506841817, 0.0265462506841817, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.0265462506841817, 0.0265462506841817, 0.02463054187192117, 0.02463054187192117, 0.02846195949644224, 0.02463054187192117, 0.02463054187192117, 0.04187192118226598, 0.0533661740558292, 0.04378762999452653, 0.02463054187192117, 0.026546250684181705, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.039956212370005455, 0.03804050355774491, 0.02463054187192117, 0.02846195949644224, 0.02463054187192117, 0.02463054187192117]"
1098,101131,83539,1,Whatsapp,,"['always', 'say', 'stop', 'unfortunately', 'frustrating']",2019-03-08,63557,"It always say ""WhatsApp stopped unfortunately""so frustrating!!",1,it always say whatsit stopped unfortunately frustrating,,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.04011544011544013, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03809523809523811, 0.027994227994228002, 0.027994227994228002, 0.040115440115440125, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.058297258297258334, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03405483405483407, 0.025974025974025983]"
1099,101136,83544,1,Whatsapp,,"['always', 'demand', 'upgrade', 'upgrade', 'consume', 'battery', 'datum', 'space']",2019-03-07,63562,"Always demanded for upgrade and it consume battery, data and space",2,always demanded for upgrade and upgrade consume battery data and space,Osu Peter,,,"[0.024630541871921173, 0.02654625068418171, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.03037766830870278, 0.026546250684181708, 0.045703338806787064, 0.024630541871921173, 0.03804050355774493, 0.024630541871921173, 0.02654625068418171, 0.030377668308702782, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.03420908593322386, 0.024630541871921173, 0.030377668308702782, 0.024630541871921173, 0.039956212370005455, 0.03420908593322386, 0.02654625068418171, 0.04378762999452654, 0.024630541871921173, 0.026546250684181708, 0.026546250684181708, 0.03995621237000547, 0.024630541871921173, 0.024630541871921173, 0.028461959496442247]"
1100,101141,83549,1,Whatsapp,,"['last', 'update', 'long', 'share', 'picture', 'fix']",2019-03-05,63567,"After the last update I can no longer share pictures again, please fix",5,after the last update i can no longer share picture again please fix,charles raphael,,,"[0.02645502645502644, 0.04497354497354495, 0.028512639623750714, 0.02645502645502644, 0.02645502645502644, 0.04085831863609638, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04497354497354495, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04497354497354495, 0.028512639623750714, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
1101,101142,83550,1,Whatsapp,,"['be', 'error', 'send', 'message', 'fix', 'thank']",2019-03-08,63568,there is an error in sending messages.. plz fix it.. Thank uh ☺️,3,there is an error in sending message please fix it thank uh,Rayyan Khan,,,"[0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.040858318636096395, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.04703115814226924, 0.026455026455026443, 0.032627865961199286, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.03674309229864784, 0.026455026455026443]"
1102,101143,83551,1,Whatsapp,,"['application', 'be', 'take', 'lot', 'internal_storage']",2019-03-03,63570,the app is taking alot of internal storage.,1,the application is taking a lot of internal storage,Rebecca Jantjies,,,"[0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04617604617604619, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.03405483405483406, 0.040115440115440125, 0.027994227994228, 0.027994227994228002]"
1103,101145,83553,1,Whatsapp,,"['not', 'able', 'restore', 'old', 'backupfile', 'show', 'error']",2019-03-07,63572,not able torestore my old backupfile. showing error.,1,not able restore my old backupfile showing error,LINCE THOMAS,,,"[0.05130385487528341, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639454, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.041383219954648505, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.029478458049886597, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03146258503401358, 0.025510204081632633]"
