level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
671,264891,247299,1,Whatsapp,,"['bad', 'hard', 'use', 'application', 'troublesome', 'not', 'application']",2019-02-11,2303,"Bad, Hard To Use This App Troublesome Not Like Another App",1,bad hard to use this application troublesome not like another application,rider agung,,,"[0.025510204081632668, 0.031462585034013626, 0.025510204081632668, 0.025510204081632668, 0.039399092970521576, 0.027494331065759655, 0.025510204081632668, 0.043367346938775544, 0.025510204081632668, 0.02749433106575966, 0.025510204081632668, 0.027494331065759655, 0.02749433106575966, 0.025510204081632668, 0.06320861678004541, 0.025510204081632668, 0.025510204081632668, 0.027494331065759655, 0.029478458049886642, 0.027494331065759655, 0.02749433106575966, 0.02749433106575966, 0.025510204081632668, 0.029478458049886642, 0.025510204081632668, 0.027494331065759655, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.02947845804988664, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.02749433106575966]"
672,264892,247300,1,Whatsapp,,"['glitch', 'friend', 'unload', 'pic', 'friend', 'glitch', 'friend', 'unloaded', 'pic', 'show', 'pic']",2019-02-12,2304,i had a glitch where my Friend uploaded 15 pics but for me it only shows 8 pics,3,i had a glitch where my friend unloaded pic but for my friend a glitch where my friend unloaded pic only show pic,Uday Desai,,,"[0.025661375661375663, 0.02380952380952381, 0.06455026455026457, 0.02380952380952381, 0.025661375661375663, 0.03492063492063493, 0.04232804232804233, 0.02380952380952381, 0.02380952380952381, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.027513227513227514, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.057142857142857155, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.027513227513227514, 0.06084656084656085, 0.02380952380952381, 0.025661375661375666, 0.025661375661375663, 0.027513227513227514, 0.02751322751322751]"
673,264893,247301,1,Whatsapp,,"['not', 'fan', 'new', 'update', 'contact', 'doe', 'not', 'have', 'profile', 'picture', 'set', 'see', 'be', 'blank', 'circle', 'able', 'see', 'photo', 'set', 'photo', 'do', 'not', 'have', 'picture', 'set']",2019-02-18,2305,Not a fan of this new update. If your contact doesn't have a profile picture set all you see is a blank circle. Before you were able to see whatever photo you had set for your contact...even if they didn't have a picture set.,2,not a fan of this new update if your contact doe not have a profile picture set all you see is a blank circle before you were able to see whatever photo you had set for your contacteven if whatever photo did not have a picture set,Ebonnie Fisher,,,"[0.037946428571428575, 0.031001984126984124, 0.02232142857142857, 0.037946428571428575, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02405753968253968, 0.02232142857142857, 0.025793650793650796, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.027529761904761904, 0.02232142857142857, 0.02232142857142857, 0.037946428571428575, 0.02232142857142857, 0.025793650793650796, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.05183531746031748, 0.02232142857142857, 0.02232142857142857, 0.025793650793650796, 0.05009920634920635, 0.02232142857142857, 0.02232142857142857, 0.05357142857142859, 0.02232142857142857, 0.03273809523809524, 0.06919642857142858, 0.02232142857142857]"
674,264894,247302,1,Whatsapp,,"['old', 'version', 'good', 'bad', 'new', 'version', 'appearance', 'emosi', 'good', 'old', 'new']",2019-02-17,2306,Old version was good. Worst new version. Appearance of emoji was good in old one than in new .,2,old version was good worst new version appearance of emosi was good in old one than in new,Akhila Gopinath,,,"[0.025240697371844912, 0.03981264637002342, 0.03799115274525111, 0.03799115274525111, 0.023419203747072598, 0.023419203747072598, 0.03070517824616185, 0.023419203747072598, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.03252667187093417, 0.050741608118657314, 0.039812646370023415, 0.023419203747072598, 0.023419203747072598, 0.028883684621389544, 0.025240697371844912, 0.023419203747072598, 0.05802758261774657, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.02706219099661723, 0.023419203747072598, 0.025240697371844915, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.032526671870934165, 0.023419203747072598, 0.023419203747072598]"
675,264896,247304,1,Whatsapp,,"['previous', 'contact', 'photo', 'have', 'disappear', 'photo', 'choose', 'be', 'standard', 'person', 'icon']",2019-02-08,2308,previous contact photos have disappeared. these were photos i choose. now it's just a standard person icon.,1,previous contact photo have disappeared these were photo i choose now it is just a standard person icon,Richard Hudson,,,"[0.024630541871921173, 0.03995621237000546, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.02846195949644225, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.03995621237000547, 0.024630541871921173, 0.0571975916803503, 0.024630541871921173, 0.024630541871921173, 0.03995621237000547, 0.030377668308702782, 0.024630541871921173, 0.038040503557744916, 0.024630541871921173]"
676,264897,247305,1,Whatsapp,,"['have', 'problem', 'delete', 'group', 'chat', 'application', 'get', 'cold', 'not', 'send', 'have', 'new', 'message']",2019-02-15,2309,"I have a problem, when i delete three group chats, my app gets cold and now I cant send or have new messages",1,i have a problem when i delete three group chat my application get cold and now i can not send or have new message,Fidel Chong,,,"[0.03675856307435256, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.02896129211918686, 0.025062656641604012, 0.025062656641604012, 0.03870788081314397, 0.02896129211918686, 0.025062656641604012, 0.025062656641604012, 0.05235310498468394, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.03675856307435256, 0.025062656641604012, 0.058201058201058226, 0.025062656641604012, 0.025062656641604012, 0.030910609857978284, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02896129211918686, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435]"
677,264899,247307,1,Whatsapp,,"['still', 'have', 'problem', 'contact', 'phone', 'could', 'problem', 'be']",2019-02-17,2311,still have problem with contact with phone and WhatsApp. could no where problem is,4,still have problem with contact with phone and whatsit could no where problem is,Zebra 2000,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03001443001443003, 0.027994227994228005, 0.027994227994228005, 0.025974025974025983, 0.03001443001443003, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.04011544011544013, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04213564213564214, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.048196248196248216, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.03607503607503609, 0.027994227994228002, 0.03405483405483407, 0.025974025974025983]"
678,264901,247309,1,Whatsapp,,"['late', 'update', 'be', 'bad', 'not', 'forward', 'message', 'correct']",2019-02-15,2313,"The latest update is very very bad, one can not foward more than five message and this should be corrected",1,the latest update is very very bad one can not forward more than five message and this should be corrected,GODFREY ORIAKHI,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.04213564213564214, 0.025974025974025983, 0.048196248196248216, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03203463203463205, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.03203463203463205, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.036075036075036086, 0.027994227994228002]"
679,264903,247311,1,Whatsapp,,"['team', 'current', 'update', 'unable', 'open', 'emosi', 'menu', 'please', 'short', 'problem']",2019-02-16,2316,Hey WhatsApp team after the current update i am unable to open emoji menu.So please short out this problem,4,hey whatsit team after the current update i am unable to open emosi menu please short out this problem,Tushar Krishna,,,"[0.024213075060532684, 0.026096314231907447, 0.04304546677428033, 0.04116222760290557, 0.024213075060532684, 0.024213075060532684, 0.02609631423190745, 0.02609631423190745, 0.02797955340328221, 0.026096314231907447, 0.024213075060532684, 0.03927898843153079, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.03551251008878127, 0.026096314231907447, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.02609631423190745, 0.026096314231907447, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.026096314231907447, 0.046811945117029866, 0.04116222760290557, 0.03739574926015602, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684]"
680,264908,247316,1,Whatsapp,,"['poor', 'camera', 'quality', 'video', 'calling', 'be', 'bad', 'not', 'send', 'message', 'people']",2019-02-11,2322,Very poor camera quality and video calling is worse and can't send messages more than 5 people,1,very poor camera quality and video calling is worse and can not send message more than people,Amit Maithani,,,"[0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.05430242272347537, 0.025062656641604016, 0.04260651629072683, 0.027011974380395442, 0.03480924533556113, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.03480924533556114, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.02896129211918686, 0.0406571985519354, 0.03285992759676971, 0.028961292119186865, 0.025062656641604016, 0.025062656641604016, 0.02896129211918686, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016]"
681,264909,247317,1,Whatsapp,,"['application', 'keep', 'give', 'error', 'need', 'instal', 'application', 'application', 'not', 'download', 'hate', 'application']",2019-02-16,2323,the app keeps giving an error and i need to uninstall it again and now it won't download.i hate it,1,the application keep giving an error and i need to instal the application again and now the application will not download hate the application,,,,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.08549150654413815, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.025062656641604012, 0.030910609857978284, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.025062656641604012, 0.04260651629072682, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.03675856307435256, 0.04260651629072682, 0.025062656641604012, 0.027011974380395435, 0.027011974380395435]"
682,264911,247319,1,Whatsapp,,"['picture', 'video', 'somebody', 'send', 'have', 'download', 'doe', 'not', 'appear', 'gallery']",2019-02-15,2325,why picture and video that somebody send to me and i have download it but doesn't appear in gallery ?,3,why picture and video that somebody send to me and i have download it but doe not appear in gallery,,,,"[0.02463054187192117, 0.026546250684181705, 0.02463054187192117, 0.04187192118226599, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.0265462506841817, 0.030377668308702775, 0.039956212370005455, 0.026546250684181705, 0.039956212370005455, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.026546250684181705, 0.05145046524356867, 0.02463054187192117, 0.0265462506841817, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.039956212370005455, 0.02463054187192117, 0.02463054187192117, 0.03995621237000545, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.039956212370005455, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.026546250684181705]"
683,264912,247320,1,Whatsapp,,"['hang', 'lot', 'post']",2019-02-16,2326,it hangs a lot while posting👌,1,it hang a lot while posting,,,,"[0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04372566636717579, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03324348607367475, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03953279424977538, 0.026954177897574122, 0.026954177897574122, 0.04372566636717581, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.02905061395627433, 0.026954177897574122]"
